file_path,relative_path,suffix,size_bytes,keyword_score,filename_keyword_hits,content_keyword_hits_sample
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_component_comparison.csv,rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_component_comparison.csv,.csv,283660,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_duplicate_alias_score_audit.csv,rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_duplicate_alias_score_audit.csv,.csv,2450,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_variant_overall_summary.csv,rl-training\v01\outputs\method_c_v02_30case_scoring\method_c_v02_variant_overall_summary.csv,.csv,1374,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_parity_batching_candidate\method_c_v02_candidate_path_metrics.csv,rl-training\v01\outputs\method_c_v02_parity_batching_candidate\method_c_v02_candidate_path_metrics.csv,.csv,9472,2,metrics;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_parity_batching_candidate\method_c_v02_candidate_scan_orders.csv,rl-training\v01\outputs\method_c_v02_parity_batching_candidate\method_c_v02_candidate_scan_orders.csv,.csv,11148,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_parity_batching_candidate\method_c_v02_candidate_vs_existing_path_metrics.csv,rl-training\v01\outputs\method_c_v02_parity_batching_candidate\method_c_v02_candidate_vs_existing_path_metrics.csv,.csv,37191,2,metrics;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_validation_package\method_c_v02_selected_fea_validation_cases.csv,rl-training\v01\outputs\method_c_v02_validation_package\method_c_v02_selected_fea_validation_cases.csv,.csv,3059,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_00_no_mask_reference__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_00_no_mask_reference__method_c_v02_parity_global_keep_jump.json,.json,1128,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_01_random_sparse_remove_6__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_01_random_sparse_remove_6__method_c_v02_parity_global_keep_jump.json,.json,1025,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_02_random_sparse_remove_10__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_02_random_sparse_remove_10__method_c_v02_parity_global_keep_jump.json,.json,956,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_03_block_missing_center__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_03_block_missing_center__method_c_v02_parity_global_keep_jump.json,.json,990,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_04_edge_missing_left__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_04_edge_missing_left__method_c_v02_parity_global_keep_jump.json,.json,1032,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_05_multi_island__method_c_v02_parity_global_keep_jump.json,rl-training\v01\outputs\method_c_v02_validation_package\scan_orders_for_future_fea\mask_05_multi_island__method_c_v02_parity_global_keep_jump.json,.json,962,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\reports\full48_key_claims.md,rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\reports\full48_key_claims.md,.md,605,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\reports\full48_proxy_teacher_alignment_report.md,rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\reports\full48_proxy_teacher_alignment_report.md,.md,1721,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\full48_group_performance_table.csv,rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\full48_group_performance_table.csv,.csv,445,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\full48_proxy_teacher_alignment.csv,rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\full48_proxy_teacher_alignment.csv,.csv,9670,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\full48_teacher_ranking_reproduced.csv,rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\full48_teacher_ranking_reproduced.csv,.csv,14078,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\proxy_rank_vs_teacher_rank_data.csv,rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\proxy_rank_vs_teacher_rank_data.csv,.csv,2255,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\proxy_vs_teacher_score_scatter_data.csv,rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\proxy_vs_teacher_score_scatter_data.csv,.csv,4033,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\rank_vs_teacher_score_by_group.csv,rl-training\v01\outputs\milestones\stage2_full48_milestone_v01\tables\rank_vs_teacher_score_by_group.csv,.csv,2925,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\model_inventory_and_two_single_objective_S_redesign_v01\gradient_primary_definition_v01.md,rl-training\v01\outputs\model_inventory_and_two_single_objective_S_redesign_v01\gradient_primary_definition_v01.md,.md,610,2,rl;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\model_inventory_and_two_single_objective_S_redesign_v01\model_label_availability_v01.csv,rl-training\v01\outputs\model_inventory_and_two_single_objective_S_redesign_v01\model_label_availability_v01.csv,.csv,1745964,2,label;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\model_inventory_and_two_single_objective_S_redesign_v01\surface_tensile_primary_definition_v01.md,rl-training\v01\outputs\model_inventory_and_two_single_objective_S_redesign_v01\surface_tensile_primary_definition_v01.md,.md,724,2,rl;surface,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\next8_U_PEEQ_balanced_fea_handoff_v01\next8_generation_audit.csv,rl-training\v01\outputs\next8_U_PEEQ_balanced_fea_handoff_v01\next8_generation_audit.csv,.csv,892,2,rl,odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\next8_U_PEEQ_balanced_fea_handoff_v01\next8_heat_load_step_audit.csv,rl-training\v01\outputs\next8_U_PEEQ_balanced_fea_handoff_v01\next8_heat_load_step_audit.csv,.csv,935,2,rl,32track
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\next_U_PEEQ_balanced_candidate_selection_v01\run41_approved_next8_vs_copt_and_references_surrogate_comparison.csv,rl-training\v01\outputs\next_U_PEEQ_balanced_candidate_selection_v01\run41_approved_next8_vs_copt_and_references_surrogate_comparison.csv,.csv,16403,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\next_U_PEEQ_balanced_smallbatch_plan_v01\component_branch_decision_table_v01.csv,rl-training\v01\outputs\next_U_PEEQ_balanced_smallbatch_plan_v01\component_branch_decision_table_v01.csv,.csv,2272,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\next_U_PEEQ_balanced_smallbatch_plan_v01\run40_decision_summary.md,rl-training\v01\outputs\next_U_PEEQ_balanced_smallbatch_plan_v01\run40_decision_summary.md,.md,830,2,rl,rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\odd_even_dominance_analysis\odd_even_vs_method_c_by_mask.csv,rl-training\v01\outputs\odd_even_dominance_analysis\odd_even_vs_method_c_by_mask.csv,.csv,2999,2,rl,metrics
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\paper_full48_results\full48_group_performance_table.csv,rl-training\v01\outputs\paper_full48_results\full48_group_performance_table.csv,.csv,445,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\paper_full48_results\full48_key_claims.md,rl-training\v01\outputs\paper_full48_results\full48_key_claims.md,.md,605,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\paper_full48_results\proxy_rank_vs_teacher_rank_data.csv,rl-training\v01\outputs\paper_full48_results\proxy_rank_vs_teacher_rank_data.csv,.csv,2255,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\paper_full48_results\proxy_vs_teacher_score_scatter_data.csv,rl-training\v01\outputs\paper_full48_results\proxy_vs_teacher_score_scatter_data.csv,.csv,4033,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\paper_full48_results\rank_vs_teacher_score_by_group.csv,rl-training\v01\outputs\paper_full48_results\rank_vs_teacher_score_by_group.csv,.csv,2925,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\baseline_gap_analysis.csv,rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\baseline_gap_analysis.csv,.csv,462,2,rl,rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\baseline_gap_interpretation.md,rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\baseline_gap_interpretation.md,.md,570,2,rl,rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\run29_training_stability_summary.csv,rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\run29_training_stability_summary.csv,.csv,810,2,rl,rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\run29b_decision_summary.md,rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\run29b_decision_summary.md,.md,828,2,rl,rl
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\tuned_policy_best_orders.csv,rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\tuned_policy_best_orders.csv,.csv,7430,2,rl,teacher
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\tuning_variant_metrics.csv,rl-training\v01\outputs\policy_training_stability_or_reward_tuning_v01\tuning_variant_metrics.csv,.csv,3510,2,metrics;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_alignment\best_method_c_nomask_comparison.csv,rl-training\v01\outputs\proxy_teacher_alignment\best_method_c_nomask_comparison.csv,.csv,1923,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_alignment\best_method_c_nomask_order.csv,rl-training\v01\outputs\proxy_teacher_alignment\best_method_c_nomask_order.csv,.csv,829,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_alignment\full20_teacher_vs_proxy_ranks.csv,rl-training\v01\outputs\proxy_teacher_alignment\full20_teacher_vs_proxy_ranks.csv,.csv,8492,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_alignment\full20_teacher_vs_proxy_scores.csv,rl-training\v01\outputs\proxy_teacher_alignment\full20_teacher_vs_proxy_scores.csv,.csv,8154,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_alignment\proxy_component_correlations.csv,rl-training\v01\outputs\proxy_teacher_alignment\proxy_component_correlations.csv,.csv,938,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_alignment\proxy_teacher_rank_mismatch.csv,rl-training\v01\outputs\proxy_teacher_alignment\proxy_teacher_rank_mismatch.csv,.csv,3035,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\baseline_similarity_interpretation.md,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\baseline_similarity_interpretation.md,.md,2437,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\candidate_family_failure_summary.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\candidate_family_failure_summary.csv,.csv,1534,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\corrected_reward_proxy_recommendation.md,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\corrected_reward_proxy_recommendation.md,.md,1190,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\feature_mismatch_interpretation.md,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\feature_mismatch_interpretation.md,.md,2335,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\feature_proxy_correlation.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\feature_proxy_correlation.csv,.csv,1457,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\feature_teacher_correlation.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\feature_teacher_correlation.csv,.csv,2916,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\input_validation_summary.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\input_validation_summary.csv,.csv,2857,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\main_rl_environment_prespec.md,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\main_rl_environment_prespec.md,.md,1304,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\next_step_decision_table.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\next_step_decision_table.csv,.csv,1261,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\proxy_teacher_failure_mode_diagnosis.md,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\proxy_teacher_failure_mode_diagnosis.md,.md,1284,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\proxy_teacher_rank_agreement.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\proxy_teacher_rank_agreement.csv,.csv,511,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\proxy_teacher_rank_error_table.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\proxy_teacher_rank_error_table.csv,.csv,2342,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\similarity_teacher_relationship.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\similarity_teacher_relationship.csv,.csv,2847,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\teacher_best_vs_proxy_best_feature_diff.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\teacher_best_vs_proxy_best_feature_diff.csv,.csv,4709,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\teacher_top5_vs_proxy_top5_feature_diff.csv,rl-training\v01\outputs\proxy_teacher_mismatch_analysis_v01\teacher_top5_vs_proxy_top5_feature_diff.csv,.csv,2178,2,teacher;rl,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_candidate_pool_v01.csv,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_candidate_pool_v01.csv,.csv,501137,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_candidate_review_v01.md,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_candidate_review_v01.md,.md,9182,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_claim_boundary_v01.md,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_claim_boundary_v01.md,.md,789,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_duplicate_ood_audit_v01.csv,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_duplicate_ood_audit_v01.csv,.csv,1642,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_generation_audit_v01.csv,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_generation_audit_v01.csv,.csv,1762,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_heat_load_step_audit_v01.csv,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_heat_load_step_audit_v01.csv,.csv,2040,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_scan_order_validation_v01.csv,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\RLU2_conservative20_scan_order_validation_v01.csv,.csv,1444,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\abqjobpilot_enqueue_RLU2_conservative20_commands.txt,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\abqjobpilot_enqueue_RLU2_conservative20_commands.txt,.txt,5120,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\abqjobpilot_enqueue_RLU2_conservative20_commands_preview.md,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\abqjobpilot_enqueue_RLU2_conservative20_commands_preview.md,.md,5234,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\approved_RLU2_conservative20_v01.csv,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\approved_RLU2_conservative20_v01.csv,.csv,9761,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\pure_U2_feature_metadata_v01.json,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\pure_U2_feature_metadata_v01.json,.json,2358,2,rl;rlu2,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\pure_U2_feature_table_v01.csv,rl-training\v01\outputs\pure_U2_surrogate_RLU2_conservative20_FEA_handoff_v01\pure_U2_feature_table_v01.csv,.csv,215688,2,rl;rlu2,
